year,major,on_campus,main_reason_for_taking_isb,trips_per_day,duration_per_day,date,has_exam,start,end,bus_num,time,weather,num_people_at_bus_stop,waiting_time,waiting_time_satisfaction,crowdedness,crowdedness_satisfaction,comfort,safety,overall_satisfaction
2,political science,No,To go to class,3,27,2024-10-10,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:10:00,Sunny,16,6,6,5,7,7,7,7
2,political science,No,To go to class,2,28,2024-10-09,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 14:42:00,Sunny,20,14,4,7,4,6,8,6
2,political science,No,To go to class,4,45,2024-10-10,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:08:00,Sunny,24,13,2,8,3,6,6,4
3,political science,No,To go to class,2,29,2024-10-13,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:14:00,Sunny,28,18,2,8,3,6,8,5
2,political science,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,24,2024-10-09,No,PGP,LT13 / Ventus,A2,1900-01-01 12:36:00,Sunny,11,12,4,7,4,6,8,6
3,political science,No,"To go to in-school accommodation (halls, RCs, houses etc.)",3,30,2024-10-15,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 15:40:00,Sunny,24,10,6,8,4,7,9,6
2,political science,No,To go to MRT,2,24,2024-10-10,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 14:12:00,Sunny,14,5,7,4,8,8,8,8
2,political science,No,To go to class,3,38,2024-10-10,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 11:03:00,Sunny,4,7,7,7,5,8,8,7
3,political science,No,To go to class,3,27,2024-10-10,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:10:00,Sunny,16,6,6,5,7,7,7,7
2,political science,No,To go to class,3,39,2024-10-09,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 11:06:00,Sunny,2,7,7,6,5,8,9,7
3,political science,No,"To go to in-school accommodation (halls, RCs, houses etc.)",1,11,2024-10-04,No,PGP,LT13 / Ventus,A2,1900-01-01 09:44:00,Sunny,17,5,6,5,6,7,8,7
2,political science,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,25,2024-10-12,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 15:42:00,Sunny,30,8,7,7,4,8,8,7
2,political science,No,To go to class,2,32,2024-10-13,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 16:14:00,Sunny,30,19,2,9,3,6,7,4
2,political science,No,To go to class,3,30,2024-10-15,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:40:00,Sunny,29,10,6,8,4,7,9,6
2,political science,No,To go to class,2,25,2024-10-12,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 10:37:00,Sunny,0,12,4,8,5,6,8,4
3,political science,No,"To go to in-school accommodation (halls, RCs, houses etc.)",1,11,2024-10-04,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 09:44:00,Sunny,17,5,6,5,6,7,8,7
2,political science,No,To go to class,3,30,2024-10-15,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:41:00,Sunny,23,11,6,8,4,7,9,6
4,political science,No,To go to class,2,30,2024-10-13,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:18:00,Sunny,29,19,2,8,3,6,8,5
2,political science,No,To go to MRT,2,23,2024-10-11,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 13:35:00,Sunny,6,8,6,4,7,7,9,6
2,political science,No,To go to class,3,44,2024-10-10,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 17:10:00,Sunny,30,15,2,9,3,6,6,4
2,political science,No,To go to class,2,23,2024-10-09,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 11:34:00,Sunny,8,11,4,7,4,6,8,6
2,political science,No,To go to MRT,2,30,2024-10-12,No,LT13 / Ventus,PGP,A1,1900-01-01 16:29:00,Sunny,27,17,2,8,3,6,8,5
2,political science,No,To go to class,3,34,2024-10-10,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:34:00,Sunny,26,15,3,7,3,6,8,5
1,"politics, philosophy, economics",No,To go to class,2,28,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:45:00,Sunny,14,9,6,5,5,6,4,6
1,"politics, philosophy, economics",No,To go to class,3,35,2024-10-14,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 10:32:00,Sunny,0,12,4,6,4,4,4,4
1,"politics, philosophy, economics",No,To go to class,3,40,2024-10-07,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:30:00,Sunny,1,8,5,5,6,6,5,6
1,"politics, philosophy, economics",No,To go to class,2,29,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:45:00,Sunny,14,9,6,5,5,6,4,6
1,"politics, philosophy, economics",No,To go to class,3,40,2024-10-15,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 16:05:00,Sunny,12,9,6,6,3,4,4,4
1,"politics, philosophy, economics",No,To go to class,2,29,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:30:00,Sunny,0,9,6,5,5,6,6,6
4,"politics, philosophy, economics",No,To go to class,3,41,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:30:00,Sunny,0,10,4,6,4,4,4,4
1,"politics, philosophy, economics",No,To go to class,2,23,2024-10-08,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:36:00,Sunny,9,8,7,3,6,7,7,7
1,"politics, philosophy, economics",No,To go to class,3,40,2024-10-14,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:30:00,Sunny,0,10,6,6,4,4,5,4
1,"politics, philosophy, economics",No,To go to class,3,44,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:38:00,Sunny,0,8,7,3,6,6,5,6
1,"politics, philosophy, economics",No,To go to class,3,33,2024-10-08,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 15:44:00,Sunny,18,12,4,6,4,4,3,5
1,"politics, philosophy, economics",No,To go to class,3,32,2024-10-09,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:45:00,Sunny,17,12,5,6,4,5,3,5
4,"politics, philosophy, economics",No,To go to class,3,34,2024-10-11,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:30:00,Sunny,0,10,5,6,4,5,5,5
1,"politics, philosophy, economics",No,To go to class,3,31,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 08:34:00,Sunny,0,14,4,6,4,5,4,4
1,"politics, philosophy, economics",No,To go to class,2,28,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:30:00,Sunny,1,9,6,5,5,6,6,6
1,"politics, philosophy, economics",No,To go to class,2,21,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:30:00,Sunny,5,8,8,2,7,7,9,8
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:30:00,Sunny,0,10,5,6,4,5,5,5
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-09,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 10:37:00,Sunny,6,16,3,7,3,4,4,4
1,"politics, philosophy, economics",No,To go to class,3,40,2024-10-15,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:30:00,Sunny,0,9,4,5,4,4,4,5
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 08:34:00,Sunny,0,14,4,6,4,5,4,4
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 15:47:00,Sunny,17,11,5,6,4,5,4,5
1,"politics, philosophy, economics",No,To go to class,3,32,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:30:00,Sunny,0,10,5,6,4,5,5,5
1,"politics, philosophy, economics",No,To go to class,3,32,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 15:21:00,Sunny,4,10,6,6,4,5,5,5
1,"politics, philosophy, economics",No,To go to class,3,40,2024-10-14,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 13:32:00,Sunny,5,11,3,6,3,3,3,4
1,"politics, philosophy, economics",No,To go to class,2,21,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:30:00,Sunny,5,8,8,2,7,7,9,8
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-08,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 16:47:00,Sunny,24,16,4,7,3,4,4,4
4,"politics, philosophy, economics",No,To go to class,3,40,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:30:00,Sunny,0,10,4,6,4,4,4,4
4,"politics, philosophy, economics",No,To go to class,3,44,2024-10-15,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:30:00,Sunny,0,9,6,5,4,4,5,4
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-08,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 16:47:00,Sunny,24,16,4,7,3,4,4,4
4,"politics, philosophy, economics",No,To go to class,3,40,2024-10-13,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:30:00,Sunny,0,9,4,5,4,4,4,5
1,"politics, philosophy, economics",No,To go to class,3,39,2024-10-16,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 16:01:00,Sunny,14,10,6,6,3,4,4,4
1,"politics, philosophy, economics",No,To go to class,3,36,2024-10-14,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 11:31:00,Sunny,0,11,4,6,4,4,4,4
1,"politics, philosophy, economics",No,To go to class,3,40,2024-10-13,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 15:36:00,Sunny,0,8,7,3,6,6,6,6
1,"politics, philosophy, economics",No,To go to class,3,32,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 15:45:00,Sunny,17,12,5,6,4,5,3,5
1,"politics, philosophy, economics",No,To go to class,3,43,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:19:00,Sunny,5,10,6,6,3,4,4,4
1,"politics, philosophy, economics",No,To go to class,3,31,2024-10-09,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 09:35:00,Sunny,2,15,3,7,3,4,3,4
1,"politics, philosophy, economics",No,To go to class,3,42,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:30:00,Sunny,0,10,5,6,4,4,4,4
1,"politics, philosophy, economics",No,To go to class,2,28,2024-10-09,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:44:00,Sunny,13,9,6,5,5,6,4,6
1,"politics, philosophy, economics",No,To go to class,3,41,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:32:00,Sunny,0,9,5,5,4,4,4,5
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:31:00,Sunny,0,11,5,6,4,5,5,5
1,"politics, philosophy, economics",No,To go to class,3,34,2024-10-11,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 15:16:00,Sunny,6,10,6,6,4,5,5,5
1,"politics, philosophy, economics",No,To go to class,2,22,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 12:31:00,Sunny,4,9,7,3,7,7,8,7
1,"politics, philosophy, economics",No,To go to class,3,34,2024-10-13,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 10:32:00,Sunny,0,12,4,6,4,4,4,4
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-08,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 12:40:00,Sunny,14,17,3,7,3,4,4,4
1,"politics, philosophy, economics",No,To go to class,2,24,2024-10-08,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 11:32:00,Sunny,3,10,6,4,6,6,7,6
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 08:34:00,Sunny,0,14,4,6,4,5,4,4
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:30:00,Sunny,0,10,5,6,4,5,5,5
4,"politics, philosophy, economics",No,To go to class,3,40,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:30:00,Sunny,0,10,4,6,4,4,4,4
1,"politics, philosophy, economics",No,To go to class,3,36,2024-10-13,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:30:00,Sunny,0,10,4,6,4,4,4,5
1,"politics, philosophy, economics",No,To go to class,2,23,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:35:00,Sunny,8,8,8,3,7,7,8,8
1,"politics, philosophy, economics",No,To go to class,3,42,2024-10-11,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:30:00,Sunny,0,8,6,5,5,5,5,5
1,"politics, philosophy, economics",No,To go to class,2,20,2024-10-07,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:31:00,Sunny,8,9,8,2,7,7,9,8
4,"politics, philosophy, economics",No,To go to class,3,37,2024-10-15,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 11:31:00,Sunny,0,11,4,6,4,4,4,4
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-08,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:40:00,Sunny,8,10,6,6,5,6,4,6
1,"politics, philosophy, economics",No,To go to class,3,33,2024-10-11,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 09:36:00,Sunny,0,13,4,6,4,5,4,4
1,"politics, philosophy, economics",No,To go to class,3,32,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:30:00,Sunny,0,10,5,6,4,5,5,5
1,"politics, philosophy, economics",No,To go to class,3,39,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 17:40:00,Sunny,25,18,3,8,3,3,3,4
1,"politics, philosophy, economics",No,To go to class,3,32,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 10:33:00,Sunny,0,12,4,6,4,5,4,4
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-07,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:47:00,Sunny,27,18,3,7,3,3,4,4
1,"politics, philosophy, economics",No,To go to class,3,31,2024-10-10,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 08:34:00,Sunny,0,14,4,6,4,4,4,4
1,"politics, philosophy, economics",No,To go to class,3,31,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 09:35:00,Sunny,4,15,3,7,3,4,3,4
1,"politics, philosophy, economics",No,To go to class,3,41,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:33:00,Sunny,0,9,5,4,5,5,4,5
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 08:34:00,Sunny,0,14,4,6,4,5,4,4
1,"politics, philosophy, economics",No,To go to class,3,31,2024-10-08,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 15:24:00,Sunny,2,10,6,6,4,5,5,5
1,"politics, philosophy, economics",No,To go to class,2,28,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:30:00,Sunny,1,9,6,5,5,6,6,6
1,"politics, philosophy, economics",No,To go to class,3,40,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:31:00,Sunny,0,9,4,5,4,4,4,5
4,"politics, philosophy, economics",No,To go to class,3,34,2024-10-08,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 11:32:00,Sunny,0,11,4,6,5,5,4,5
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 15:33:00,Sunny,2,10,6,6,5,6,5,6
1,"politics, philosophy, economics",No,To go to class,3,45,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:38:00,Sunny,0,8,7,3,6,6,5,6
1,"politics, philosophy, economics",No,To go to class,2,23,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:30:00,Sunny,4,8,8,3,7,7,8,8
1,"politics, philosophy, economics",No,To go to class,3,43,2024-10-16,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:39:00,Sunny,0,8,7,3,6,6,5,6
1,"politics, philosophy, economics",No,To go to class,2,24,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:30:00,Sunny,4,8,7,2,7,7,8,8
1,"politics, philosophy, economics",No,To go to class,2,25,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 15:39:00,Sunny,19,14,5,5,5,5,6,6
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 15:47:00,Sunny,17,11,5,6,4,5,4,5
1,"politics, philosophy, economics",No,To go to class,3,38,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 15:30:00,Sunny,0,8,6,5,6,6,6,6
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-10,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 08:34:00,Sunny,0,14,4,6,4,4,4,4
1,"politics, philosophy, economics",No,To go to class,3,42,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:15:00,Sunny,7,10,6,6,3,4,4,4
1,"politics, philosophy, economics",No,To go to class,2,25,2024-10-07,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:39:00,Sunny,19,14,5,5,5,5,6,6
1,"politics, philosophy, economics",No,To go to class,3,33,2024-10-11,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 09:33:00,Sunny,0,13,4,6,4,4,4,4
1,"politics, philosophy, economics",No,To go to class,3,40,2024-10-07,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:38:00,Sunny,22,16,3,7,3,3,3,4
1,"politics, philosophy, economics",No,To go to class,3,43,2024-10-13,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:30:00,Sunny,0,9,6,5,5,5,5,5
1,"politics, philosophy, economics",No,To go to class,3,30,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 17:46:00,Sunny,29,19,3,8,3,3,3,4
1,"politics, philosophy, economics",No,To go to class,3,36,2024-10-13,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 16:09:00,Sunny,10,10,6,6,3,4,4,4
4,"politics, philosophy, economics",No,To go to class,3,42,2024-10-12,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 15:35:00,Sunny,0,8,7,3,7,7,6,7
1,"politics, philosophy, economics",No,To go to class,3,40,2024-10-14,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:30:00,Sunny,0,10,6,6,4,4,5,4
4,psychology,No,To go to class,3,30,2024-10-10,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 15:00:00,Rainy,34,9,3,8,3,5,7,4
4,psychology,No,To go to class,2,30,2024-10-12,No,LT13 / Ventus,UTown,D1,1900-01-01 16:00:00,Rainy,30,7,4,7,3,5,7,4
4,psychology,No,To go to class,1,10,2024-10-10,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 16:09:00,Sunny,0,8,3,4,8,6,9,7
4,psychology,No,To go to class,2,24,2024-10-16,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 15:00:00,Rainy,20,5,6,6,5,6,7,6
4,psychology,No,To go to class,1,10,2024-10-09,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 17:08:00,Sunny,1,7,4,4,8,6,9,8
4,psychology,No,To go to class,3,39,2024-10-13,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 13:00:00,Sunny,0,3,6,5,6,7,7,8
4,psychology,No,To go to class,2,33,2024-10-16,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 13:00:00,Rainy,0,3,6,6,6,7,7,7
4,psychology,No,To go to class,2,20,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 10:00:00,Sunny,0,9,3,8,3,3,4,3
4,psychology,No,To go to class,2,19,2024-10-06,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 10:00:00,Sunny,0,10,3,8,3,3,4,3
4,psychology,No,To go to class,2,25,2024-10-08,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 09:12:00,Rainy,0,3,7,4,6,7,8,7
4,psychology,No,To go to class,1,11,2024-10-07,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 14:06:00,Sunny,0,9,3,6,6,5,7,5
2,psychology,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,20,2024-10-15,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 12:28:00,Sunny,3,3,6,8,3,4,8,6
4,psychology,No,To go to class,1,7,2024-10-06,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 15:15:00,Sunny,4,4,6,6,9,8,9,8
4,psychology,No,To go to class,3,31,2024-10-17,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 14:00:00,Rainy,30,8,3,8,3,5,7,5
2,psychology,No,To go to class,2,25,2024-10-08,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 09:17:00,Sunny,0,3,7,4,6,7,8,7
4,psychology,No,To go to class,2,29,2024-10-16,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 12:01:00,Rainy,0,3,7,5,6,7,8,7
2,psychology,No,To go to class,2,24,2024-10-06,No,LT13 / Ventus,UTown,D1,1900-01-01 09:14:00,Sunny,0,3,8,4,6,7,9,8
4,psychology,No,To go to class,2,28,2024-10-15,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 10:03:00,Sunny,0,3,7,5,6,7,7,7
2,psychology,No,To go to class,2,25,2024-10-15,No,LT13 / Ventus,UTown,D1,1900-01-01 10:27:00,Sunny,0,4,5,8,3,5,8,6
4,psychology,No,To go to class,3,25,2024-10-16,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 15:00:00,Rainy,20,5,5,7,4,5,7,5
4,psychology,No,To go to class,2,21,2024-10-16,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 15:00:00,Rainy,16,4,7,6,6,7,7,7
4,psychology,No,To go to class,2,13,2024-10-04,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 17:02:00,Sunny,7,5,6,4,6,6,9,8
4,psychology,No,To go to class,2,30,2024-10-15,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 16:00:00,Rainy,27,6,5,7,4,5,7,5
4,psychology,No,To go to class,2,32,2024-10-16,No,LT13 / Ventus,UTown,D1,1900-01-01 16:00:00,Rainy,26,5,5,7,4,5,7,6
4,psychology,No,To go to class,2,29,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 10:01:00,Rainy,0,3,7,5,6,7,7,7
4,psychology,No,To go to class,1,8,2024-10-08,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 16:13:00,Sunny,2,5,5,5,9,7,9,8
4,psychology,No,To go to class,2,29,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 13:00:00,Rainy,2,3,6,6,5,6,7,6
2,psychology,No,To go to class,2,22,2024-10-06,No,LT13 / Ventus,UTown,D1,1900-01-01 09:15:00,Sunny,1,2,8,4,7,8,9,8
4,psychology,No,To go to class,3,26,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 13:00:00,Rainy,12,4,6,6,5,6,7,6
4,psychology,No,To go to class,2,23,2024-10-16,No,LT13 / Ventus,UTown,D1,1900-01-01 16:00:00,Rainy,21,5,6,6,5,6,8,6
