year,major,on_campus,main_reason_for_taking_isb,trips_per_day,duration_per_day,date,has_exam,start,end,bus_num,time,weather,num_people_at_bus_stop,waiting_time,waiting_time_satisfaction,crowdedness,crowdedness_satisfaction,comfort,safety,overall_satisfaction
4,environmental engineering,No,To go to class,3,30,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:38:00,Sunny,18,4,4,7,3,5,6,5
4,environmental engineering,No,To go to class,3,30,2024-10-10,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 11:31:00,Sunny,20,4,4,7,3,5,7,5
4,environmental engineering,No,To go to class,2,28,2024-10-09,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:37:00,Sunny,19,4,5,7,3,5,7,5
4,environmental engineering,No,To go to class,2,14,2024-10-04,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 11:36:00,Sunny,21,6,3,6,4,4,5,5
4,environmental engineering,No,To go to class,2,28,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:40:00,Sunny,20,6,4,7,3,4,6,4
4,environmental engineering,No,To go to class,2,20,2024-10-08,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 10:21:00,Sunny,15,5,5,6,5,5,7,6
4,environmental engineering,No,To go to class,2,26,2024-10-09,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 11:34:00,Sunny,16,5,4,6,3,5,7,5
4,environmental engineering,No,To go to class,2,20,2024-10-07,No,UTown,LT27 / S17,D2,1900-01-01 11:31:00,Sunny,14,5,4,6,5,5,5,5
4,environmental engineering,No,To go to class,2,22,2024-10-10,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 12:06:00,Sunny,13,3,5,7,3,3,5,5
4,environmental engineering,No,To go to class,2,20,2024-10-09,No,UTown,IT / CLB,D1,1900-01-01 11:12:00,Sunny,15,3,5,7,3,3,5,5
4,environmental engineering,No,To go to class,3,30,2024-10-09,No,IT / CLB,UTown,D1,1900-01-01 11:30:00,Sunny,18,4,4,7,3,5,6,5
4,environmental engineering,No,To go to class,2,20,2024-10-07,No,UTown,LT27 / S17,D2,1900-01-01 09:45:00,Sunny,18,13,2,8,3,3,5,4
4,environmental engineering,No,To go to class,2,20,2024-10-10,No,UTown,LT27 / S17,D2,1900-01-01 12:00:00,Sunny,14,3,5,7,3,3,5,5
4,environmental engineering,No,To go to class,2,13,2024-10-05,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 15:47:00,Sunny,22,4,5,7,3,3,5,3
4,environmental engineering,No,To go to class,2,14,2024-10-04,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 09:45:00,Sunny,24,12,1,8,3,3,5,4
4,environmental engineering,No,To go to class,2,7,2024-10-02,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:48:00,Sunny,33,4,6,9,1,1,3,1
1,environmental engineering,No,To go to class,2,21,2024-10-08,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 13:43:00,Sunny,10,4,4,6,5,5,6,5
4,environmental engineering,No,To go to class,2,20,2024-10-09,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 10:13:00,Sunny,15,4,5,7,4,4,6,5
4,environmental engineering,No,To go to class,2,20,2024-10-08,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 13:44:00,Sunny,10,4,4,6,5,5,6,5
4,environmental engineering,No,To go to class,2,20,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 10:26:00,Sunny,15,5,5,6,5,5,5,6
4,environmental engineering,No,To go to class,2,13,2024-10-04,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 11:37:00,Sunny,22,6,3,6,4,4,5,5
4,environmental engineering,No,To go to class,2,20,2024-10-07,No,UTown,LT27 / S17,D2,1900-01-01 10:27:00,Sunny,15,5,5,6,5,5,5,6
4,environmental engineering,No,To go to class,2,26,2024-10-08,No,UTown,LT27 / S17,D2,1900-01-01 11:30:00,Sunny,18,5,4,6,3,5,6,5
1,environmental engineering,No,To go to class,2,29,2024-10-09,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:40:00,Sunny,20,4,4,7,3,4,6,5
4,environmental engineering,No,To go to class,3,30,2024-10-09,No,UTown,IT / CLB,D1,1900-01-01 14:39:00,Sunny,19,4,4,7,3,5,6,5
4,environmental engineering,No,To go to class,2,10,2024-10-03,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 11:41:00,Sunny,26,7,2,7,4,4,5,5
1,environmental engineering,No,To go to class,2,25,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 14:42:00,Sunny,15,4,4,6,4,5,7,5
4,environmental engineering,No,To go to class,2,20,2024-10-07,No,IT / CLB,UTown,D1,1900-01-01 11:34:00,Sunny,13,5,4,6,5,5,5,5
1,environmental engineering,No,To go to class,3,30,2024-10-10,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 13:37:00,Sunny,20,4,4,7,3,5,7,5
1,environmental studies,No,To go to class,3,43,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 13:42:00,Sunny,21,4,7,9,4,6,9,7
1,environmental studies,No,To go to class,4,35,2024-09-14,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:27:00,Sunny,50,11,5,8,4,3,7,5
1,environmental studies,No,To go to class,3,41,2024-10-09,Yes,UTown,LT27 / S17,D2,1900-01-01 09:44:00,Sunny,50,4,8,10,3,6,8,6
1,environmental studies,No,To go to class,2,27,2024-10-14,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 10:50:00,Sunny,37,3,8,10,4,6,9,7
4,environmental studies,No,To go to class,2,34,2024-10-12,No,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 09:50:00,Sunny,44,4,8,10,3,6,9,7
2,environmental studies,Yes,To go to class,3,40,2024-10-12,Yes,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 09:43:00,Sunny,56,5,6,10,4,6,9,7
4,environmental studies,No,To go to class,3,41,2024-10-10,No,IT / CLB,LT27 / S17,A2,1900-01-01 15:47:00,Sunny,20,5,6,9,4,7,9,7
2,environmental studies,Yes,To go to class,4,48,2024-10-02,Yes,UTown,LT27 / S17,D2,1900-01-01 09:21:00,Sunny,46,3,8,9,3,5,8,5
2,environmental studies,Yes,To go to class,3,40,2024-10-13,Yes,UTown,LT27 / S17,D2,1900-01-01 09:33:00,Sunny,63,6,4,10,5,6,8,6
1,environmental studies,No,To go to class,4,40,2024-10-02,Yes,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 11:29:00,Sunny,30,5,6,9,4,5,9,5
1,environmental studies,No,To go to class,4,42,2024-10-02,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 11:27:00,Sunny,34,5,6,9,4,5,9,5
2,environmental studies,Yes,To go to class,3,40,2024-10-11,Yes,UTown,IT / CLB,D1,1900-01-01 09:34:00,Sunny,58,6,4,9,5,5,9,6
1,environmental studies,No,To go to class,3,40,2024-10-11,No,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 15:49:00,Sunny,20,5,6,8,5,8,10,8
1,environmental studies,No,To go to class,2,23,2024-10-15,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 15:33:00,Sunny,15,5,6,6,8,8,10,8
2,environmental studies,Yes,To go to class,3,40,2024-10-05,Yes,UHC / Opp UHC,IT / CLB,A1,1900-01-01 11:31:00,Sunny,40,6,5,9,5,5,9,5
4,environmental studies,No,To go to class,2,25,2024-10-16,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:30:00,Sunny,16,4,7,6,9,9,10,9
2,environmental studies,Yes,To go to class,3,32,2024-09-17,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 13:31:00,Sunny,53,13,4,8,5,3,7,5
4,environmental studies,No,To go to class,3,40,2024-10-13,Yes,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 12:30:00,Sunny,20,4,9,7,8,9,10,8
2,environmental studies,Yes,To go to class,3,40,2024-10-09,Yes,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 10:33:00,Sunny,52,6,4,9,5,5,9,6
3,environmental studies,No,To go to class,2,22,2024-10-16,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 11:47:00,Sunny,28,3,9,9,6,6,9,8
1,environmental studies,No,To go to class,2,21,2024-09-17,Yes,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 11:47:00,Sunny,32,4,8,9,5,5,8,7
1,environmental studies,No,To go to class,3,40,2024-10-05,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 13:37:00,Sunny,26,6,6,9,5,6,10,6
4,environmental studies,No,To go to class,3,40,2024-10-10,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 12:30:00,Sunny,23,4,8,7,7,8,10,7
2,environmental studies,Yes,To go to class,3,40,2024-10-13,Yes,UTown,LT27 / S17,D2,1900-01-01 09:35:00,Sunny,64,6,4,10,5,6,9,7
1,environmental studies,No,To go to class,2,26,2024-10-15,Yes,IT / CLB,LT27 / S17,A2,1900-01-01 15:36:00,Sunny,16,5,6,6,7,8,10,8
1,environmental studies,No,To go to class,4,46,2024-10-06,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 09:24:00,Sunny,54,4,7,10,3,6,8,6
2,environmental studies,Yes,To go to class,3,32,2024-09-17,Yes,UTown,LT27 / S17,D2,1900-01-01 13:31:00,Sunny,54,12,4,8,5,3,7,5
3,environmental studies,No,To go to class,2,32,2024-10-15,Yes,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 11:37:00,Sunny,23,3,9,8,7,8,9,8
2,environmental studies,Yes,To go to class,3,48,2024-10-08,Yes,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 09:30:00,Sunny,29,2,9,10,3,4,9,6
3,environmental studies,No,To go to class,4,50,2024-10-05,Yes,UTown,IT / CLB,D1,1900-01-01 09:25:00,Sunny,36,2,9,10,3,4,8,6
1,environmental studies,No,To go to class,3,31,2024-09-18,Yes,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 14:32:00,Sunny,50,13,4,8,4,3,7,5
3,environmental studies,No,To go to class,2,20,2024-10-17,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 13:35:00,Sunny,19,4,7,7,8,8,9,8
1,environmental studies,No,To go to class,4,37,2024-09-06,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 12:30:00,Sunny,34,8,5,8,5,4,9,5
2,environmental studies,Yes,To go to class,4,45,2024-10-05,Yes,UTown,IT / CLB,D1,1900-01-01 10:30:00,Sunny,27,3,8,9,3,4,9,5
1,environmental studies,No,To go to class,3,42,2024-10-09,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 09:43:00,Sunny,50,4,8,10,3,6,8,6
3,environmental studies,No,To go to class,3,45,2024-10-10,Yes,IT / CLB,LT27 / S17,A2,1900-01-01 10:30:00,Sunny,22,2,10,8,5,6,9,7
3,environmental studies,No,To go to class,2,30,2024-10-15,Yes,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 11:39:00,Sunny,24,3,9,8,7,8,9,8
4,environmental studies,No,To go to class,2,31,2024-10-15,Yes,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 13:30:00,Sunny,17,4,8,6,9,9,10,9
4,environmental studies,No,To go to class,2,39,2024-10-11,No,UHC / Opp UHC,IT / CLB,A1,1900-01-01 15:50:00,Sunny,20,5,6,9,5,7,9,8
1,environmental studies,No,To go to class,3,38,2024-09-11,No,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 09:47:00,Sunny,50,6,7,9,3,5,8,6
2,environmental studies,Yes,To go to class,3,40,2024-10-13,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 09:35:00,Sunny,64,6,4,10,5,6,9,7
1,environmental studies,No,To go to class,3,40,2024-10-05,No,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 10:37:00,Sunny,37,5,6,9,4,5,9,5
1,environmental studies,No,To go to class,3,43,2024-10-10,No,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 14:43:00,Sunny,21,4,7,9,4,6,9,7
2,environmental studies,Yes,To go to class,3,40,2024-10-06,Yes,UTown,IT / CLB,D1,1900-01-01 14:40:00,Sunny,24,6,6,9,5,6,10,6
4,environmental studies,No,To go to class,3,40,2024-10-11,Yes,UHC / Opp UHC,IT / CLB,A1,1900-01-01 15:48:00,Sunny,20,5,6,8,5,8,10,8
2,environmental studies,Yes,To go to class,3,42,2024-10-12,Yes,UHC / Opp UHC,IT / CLB,A1,1900-01-01 09:33:00,Sunny,55,5,5,10,5,5,9,6
1,environmental studies,No,To go to class,4,41,2024-09-09,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 11:24:00,Sunny,50,7,6,9,3,4,7,5
1,environmental studies,No,To go to class,3,42,2024-10-10,Yes,UTown,IT / CLB,D1,1900-01-01 09:45:00,Sunny,43,4,8,10,3,5,9,6
1,environmental studies,No,To go to class,3,40,2024-10-08,No,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 09:45:00,Sunny,45,5,7,9,3,5,9,6
1,environmental studies,No,To go to class,3,30,2024-09-18,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 14:30:00,Sunny,51,14,4,8,5,3,7,5
4,environmental studies,No,To go to class,3,40,2024-10-10,Yes,UHC / Opp UHC,IT / CLB,A1,1900-01-01 12:30:00,Sunny,22,4,8,7,7,8,10,7
2,environmental studies,Yes,To go to class,4,38,2024-09-04,Yes,IT / CLB,LT27 / S17,A2,1900-01-01 12:30:00,Sunny,33,7,5,8,5,4,9,5
1,environmental studies,No,To go to class,4,39,2024-09-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 12:30:00,Sunny,31,6,5,8,5,4,9,5
3,environmental studies,No,To go to class,3,41,2024-10-12,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 11:30:00,Sunny,20,3,10,7,7,8,9,8
4,environmental studies,No,To go to class,3,33,2024-09-16,No,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 12:37:00,Sunny,50,11,5,8,4,4,7,5
1,environmental studies,No,To go to class,2,37,2024-10-14,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 11:32:00,Sunny,21,3,9,7,8,9,9,8
1,environmental studies,No,To go to class,2,23,2024-10-15,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 10:50:00,Sunny,33,3,8,10,5,6,9,7
1,environmental studies,No,To go to class,3,48,2024-10-09,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 10:30:00,Sunny,24,2,10,9,4,5,9,6
1,environmental studies,No,To go to class,3,46,2024-10-08,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 10:30:00,Sunny,23,2,9,9,3,4,9,6
1,environmental studies,No,To go to class,4,39,2024-09-11,Yes,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 12:25:00,Sunny,50,9,6,8,4,4,7,5
2,environmental studies,Yes,To go to class,3,40,2024-10-11,Yes,IT / CLB,LT27 / S17,A2,1900-01-01 12:30:00,Sunny,21,4,9,7,8,9,10,8
1,environmental studies,No,To go to class,3,40,2024-10-13,No,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 12:32:00,Sunny,20,4,9,7,8,9,10,8
3,environmental studies,No,To go to class,3,46,2024-10-08,Yes,IT / CLB,LT27 / S17,A2,1900-01-01 09:36:00,Sunny,32,2,9,10,3,4,9,6
1,environmental studies,No,To go to class,2,37,2024-10-11,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:47:00,Sunny,19,5,6,8,5,8,10,8
4,environmental studies,No,To go to class,3,40,2024-10-13,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 12:34:00,Sunny,20,4,9,7,8,9,10,8
4,environmental studies,No,To go to class,3,40,2024-10-08,Yes,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 12:30:00,Sunny,24,4,8,7,7,7,10,7
4,environmental studies,No,To go to class,3,40,2024-10-13,No,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 09:37:00,Sunny,62,6,4,10,5,6,9,7
3,environmental studies,No,To go to class,2,20,2024-10-17,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:32:00,Sunny,17,4,7,6,8,8,9,8
4,environmental studies,No,To go to class,3,40,2024-10-13,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 12:30:00,Sunny,20,4,9,7,8,9,10,8
1,environmental studies,No,To go to class,4,40,2024-09-10,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 11:24:00,Sunny,50,8,6,9,3,4,7,5
2,environmental studies,Yes,To go to class,3,40,2024-10-05,Yes,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 13:38:00,Sunny,25,6,6,9,5,6,10,6
1,environmental studies,No,To go to class,3,32,2024-09-17,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 13:31:00,Sunny,53,13,4,8,5,3,7,5
1,environmental studies,No,To go to class,2,22,2024-10-16,Yes,IT / CLB,LT27 / S17,A2,1900-01-01 11:47:00,Sunny,28,3,9,9,6,6,9,8
1,environmental studies,No,To go to class,2,26,2024-10-11,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 13:30:00,Sunny,20,5,6,7,7,7,10,7
1,environmental studies,No,To go to class,3,40,2024-10-11,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 15:50:00,Sunny,21,5,6,9,4,7,9,7
4,environmental studies,No,To go to class,3,40,2024-10-11,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:43:00,Sunny,20,5,7,8,6,8,10,8
1,environmental studies,No,To go to class,4,39,2024-09-11,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 12:25:00,Sunny,50,9,6,8,4,4,7,5
1,environmental studies,No,To go to class,2,34,2024-10-14,Yes,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 12:30:00,Sunny,18,4,9,6,9,9,10,9
1,environmental studies,No,To go to class,3,46,2024-10-09,Yes,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 12:37:00,Sunny,23,3,8,9,3,5,9,6
1,environmental studies,No,To go to class,3,40,2024-10-10,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 09:49:00,Sunny,50,4,8,10,3,6,8,6
4,environmental studies,No,To go to class,2,20,2024-10-16,No,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 10:50:00,Sunny,30,3,8,10,5,6,9,7
1,environmental studies,No,To go to class,4,44,2024-09-07,Yes,UHC / Opp UHC,IT / CLB,A1,1900-01-01 10:22:00,Sunny,50,6,7,9,3,5,7,5
2,environmental studies,Yes,To go to class,3,44,2024-10-08,Yes,UTown,IT / CLB,D1,1900-01-01 09:27:00,Sunny,57,5,6,10,4,6,8,6
4,environmental studies,No,To go to class,2,33,2024-10-12,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:43:00,Sunny,18,5,6,8,6,8,10,8
2,environmental studies,Yes,To go to class,3,40,2024-10-13,Yes,UTown,LT27 / S17,D2,1900-01-01 09:39:00,Sunny,60,6,5,10,5,6,9,7
1,food science and technology,No,To go to class,2,8,2024-10-07,No,LT27 / S17,UTown,D2,1900-01-01 12:13:00,Sunny,11,5,6,6,5,4,5,5
1,food science and technology,No,To go to class,1,10,2024-10-08,Yes,IT / CLB,UTown,D1,1900-01-01 14:16:00,Sunny,16,5,6,7,5,5,6,5
1,food science and technology,No,To go to class,1,10,2024-10-08,Yes,UTown,LT27 / S17,D2,1900-01-01 13:15:00,Sunny,17,4,6,7,5,5,6,5
4,food science and technology,No,To go to class,2,11,2024-10-10,No,PGP,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 14:24:00,Sunny,9,7,2,8,2,2,3,2
1,food science and technology,No,To go to class,2,10,2024-10-08,No,UTown,IT / CLB,D1,1900-01-01 16:04:00,Sunny,11,7,4,6,5,4,4,5
1,food science and technology,No,To go to class,2,10,2024-10-10,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 16:39:00,Sunny,8,5,5,5,5,5,6,5
4,food science and technology,No,To go to class,2,9,2024-10-07,No,IT / CLB,UTown,D1,1900-01-01 11:14:00,Sunny,10,5,6,6,5,4,5,5
1,food science and technology,No,To go to class,2,5,2024-10-07,No,UTown,LT27 / S17,D2,1900-01-01 14:12:00,Sunny,13,5,6,6,6,5,6,6
1,food science and technology,No,To go to class,2,10,2024-10-08,No,UTown,IT / CLB,D1,1900-01-01 15:47:00,Sunny,7,1,9,1,9,9,9,9
1,food science and technology,No,To go to class,2,10,2024-10-08,Yes,UHC / Opp UHC,UTown,D2,1900-01-01 10:15:00,Sunny,9,5,5,6,5,4,5,5
1,food science and technology,No,To go to class,2,11,2024-10-08,Yes,IT / CLB,UTown,D1,1900-01-01 10:15:00,Sunny,9,5,5,6,5,4,5,5
4,food science and technology,No,To go to class,2,10,2024-10-09,No,PGP,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 13:43:00,Sunny,7,1,9,1,9,9,9,9
1,food science and technology,No,To go to class,2,10,2024-10-08,No,UHC / Opp UHC,UTown,D2,1900-01-01 10:15:00,Sunny,9,5,5,6,5,4,5,5
4,food science and technology,No,To go to class,1,10,2024-10-08,No,PGP,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 13:15:00,Sunny,18,5,6,7,5,4,6,5
4,food science and technology,No,To go to class,2,13,2024-10-09,No,IT / CLB,UTown,D1,1900-01-01 10:25:00,Sunny,7,2,6,3,6,6,6,6
1,food science and technology,No,To go to class,2,8,2024-10-07,No,IT / CLB,UTown,D1,1900-01-01 11:13:00,Sunny,11,5,6,6,5,4,5,5
1,food science and technology,No,To go to class,1,10,2024-10-08,No,IT / CLB,UTown,D1,1900-01-01 10:39:00,Sunny,24,4,5,7,5,4,5,5
1,food science and technology,No,To go to class,1,5,2024-10-07,No,IT / CLB,UTown,D1,1900-01-01 14:11:00,Sunny,15,5,7,6,5,5,7,6
4,food science and technology,No,To go to class,2,11,2024-10-09,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 12:37:00,Sunny,7,1,8,2,8,8,8,8
4,food science and technology,No,To go to class,1,10,2024-10-10,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 16:28:00,Sunny,11,9,1,9,1,1,3,1
1,food science and technology,No,To go to class,1,14,2024-10-09,Yes,UHC / Opp UHC,UTown,D2,1900-01-01 09:15:00,Sunny,9,3,5,5,5,5,5,5
1,food science and technology,No,To go to class,2,8,2024-10-08,No,LT27 / S17,UTown,D2,1900-01-01 12:11:00,Sunny,13,6,6,7,5,5,5,5
1,food science and technology,No,To go to class,1,6,2024-10-07,No,BIZ2 / Opp HSSML,PGP,A1,1900-01-01 14:12:00,Sunny,16,5,7,6,5,5,7,6
1,food science and technology,No,To go to class,2,10,2024-10-09,No,IT / CLB,UTown,D1,1900-01-01 15:48:00,Sunny,7,1,9,1,9,9,9,9
2,food science and technology,No,To go to class,1,10,2024-10-08,Yes,UTown,IT / CLB,D1,1900-01-01 11:31:00,Sunny,23,6,4,8,4,4,4,4
1,food science and technology,No,To go to class,2,13,2024-10-09,Yes,UTown,LT27 / S17,D2,1900-01-01 11:16:00,Sunny,8,4,4,5,5,5,4,4
4,food science and technology,No,To go to class,1,10,2024-10-08,No,UTown,IT / CLB,D1,1900-01-01 10:39:00,Sunny,23,4,5,6,5,4,5,5
4,food science and technology,No,To go to class,1,10,2024-10-09,No,UTown,IT / CLB,D1,1900-01-01 15:20:00,Sunny,16,6,4,8,3,3,5,4
4,food science and technology,No,To go to class,2,10,2024-10-08,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 11:18:00,Sunny,9,5,6,6,5,4,5,5
4,food science and technology,No,To go to class,2,11,2024-10-08,No,UTown,LT27 / S17,D2,1900-01-01 11:12:00,Sunny,11,4,6,6,5,5,5,5
1,food science and technology,No,To go to class,1,9,2024-10-07,Yes,UHC / Opp UHC,UTown,D2,1900-01-01 14:14:00,Sunny,19,5,7,7,5,5,7,6
4,food science and technology,No,To go to class,2,10,2024-10-08,No,PGP,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 12:19:00,Sunny,10,7,4,7,3,3,4,3
1,food science and technology,No,To go to class,1,10,2024-10-08,Yes,LT27 / S17,UTown,D2,1900-01-01 11:15:00,Sunny,12,5,6,7,5,4,5,5
1,food science and technology,No,To go to class,2,10,2024-10-08,No,LT27 / S17,UTown,D2,1900-01-01 13:17:00,Sunny,9,6,5,7,5,5,4,4
1,food science and technology,No,To go to class,1,11,2024-10-08,Yes,IT / CLB,UTown,D1,1900-01-01 12:15:00,Sunny,17,4,6,7,5,5,6,5
4,food science and technology,No,To go to class,1,8,2024-10-08,No,BIZ2 / Opp HSSML,PGP,A1,1900-01-01 13:12:00,Sunny,17,5,7,7,5,5,6,6
4,food science and technology,No,To go to class,1,10,2024-10-09,No,UTown,IT / CLB,D1,1900-01-01 15:22:00,Sunny,15,7,4,8,3,3,5,3
1,food science and technology,No,To go to class,2,7,2024-10-07,No,LT27 / S17,UTown,D2,1900-01-01 12:12:00,Sunny,12,5,6,6,5,4,6,6
1,food science and technology,No,To go to class,2,10,2024-10-08,No,UTown,LT27 / S17,D2,1900-01-01 11:15:00,Sunny,9,6,5,7,5,4,4,4
1,food science and technology,No,To go to class,2,9,2024-10-08,No,UTown,IT / CLB,D1,1900-01-01 18:01:00,Sunny,12,7,4,6,5,5,4,5
4,food science and technology,No,To go to class,2,10,2024-10-09,No,IT / CLB,UTown,D1,1900-01-01 15:49:00,Sunny,7,1,9,1,9,9,9,9
1,food science and technology,No,To go to class,1,10,2024-10-08,No,UTown,IT / CLB,D1,1900-01-01 15:09:00,Sunny,17,6,5,7,5,5,5,5
1,food science and technology,No,To go to class,2,8,2024-10-07,No,UHC / Opp UHC,UTown,D2,1900-01-01 11:13:00,Sunny,11,5,6,6,5,4,5,5
